seed,scenario_id,true_error,syndrome,candidate_count,baseline_correction,baseline_confidence,baseline_logical_risk,baseline_formal_logical_success,baseline_formal_logical_failure,baseline_residual,oracle_best_correction,oracle_best_logical_risk,oracle_best_formal_logical_success,oracle_best_formal_logical_failure,oracle_best_residual,qdsv_raw_correction,qdsv_raw_confidence,qdsv_raw_logical_risk,qdsv_raw_formal_logical_success,qdsv_raw_formal_logical_failure,qdsv_raw_residual,qdsv_guarded_correction,qdsv_guarded_confidence,qdsv_guarded_logical_risk,qdsv_guarded_formal_logical_success,qdsv_guarded_formal_logical_failure,qdsv_guarded_residual,raw_risk_delta,guarded_risk_delta,raw_logical_failure_delta,guarded_logical_failure_delta,raw_override_attempted,guarded_override_accepted,guarded_override_rejected,guarded_reason,raw_bad_override,guarded_bad_override,raw_successful_override,guarded_successful_override,evidence_insufficient_flag,qdsv_score_margin,timing_candidate_ms,timing_qdsv_ms,timing_total_ms
510001,10,IIIYI,1111,23,IIIYI,997,50,True,False,IIIII,IIIYI,50,True,False,IIIII,IIIYI,997,50,True,False,IIIII,IIIYI,997,50,True,False,IIIII,0,0,0,0,False,False,False,same_as_baseline,False,False,False,False,False,312.7228757763976,4.047299999001552,3.568599999198341,10.313699998732773
510001,11,YIIII,1011,23,YIIII,978,50,True,False,IIIII,YIIII,50,True,False,IIIII,YIIII,978,50,True,False,IIIII,YIIII,978,50,True,False,IIIII,0,0,0,0,False,False,False,same_as_baseline,False,False,False,False,False,308.08991055900617,4.096999999092077,4.367300000012619,10.718800000176998
510001,12,IIIIY,0111,23,IIIIY,969,50,True,False,IIIII,IIIIY,50,True,False,IIIII,IIIIY,969,50,True,False,IIIII,IIIIY,969,50,True,False,IIIII,0,0,0,0,False,False,False,same_as_baseline,False,False,False,False,False,306.04378012422364,4.843300001084572,3.60250000085216,10.434200001327554
510001,13,IIIIY,0111,23,IIIIY,979,50,True,False,IIIII,IIIIY,50,True,False,IIIII,IIIIY,979,50,True,False,IIIII,IIIIY,979,50,True,False,IIIII,0,0,0,0,False,False,False,same_as_baseline,False,False,False,False,False,307.22051055900624,3.6571000000549247,3.91950000084762,9.483199999522185
510001,14,XIIII,0001,23,XIIII,999,50,True,False,IIIII,XIIII,50,True,False,IIIII,XIIII,999,50,True,False,IIIII,XIIII,999,50,True,False,IIIII,0,0,0,0,False,False,False,same_as_baseline,False,False,False,False,False,312.77875403726705,3.814200001215795,3.506600000036997,9.162199999991572
510001,15,IIIXI,0110,23,IIIXI,986,50,True,False,IIIII,IIIXI,50,True,False,IIIII,IIIXI,986,50,True,False,IIIII,IIIXI,986,50,True,False,IIIII,0,0,0,0,False,False,False,same_as_baseline,False,False,False,False,False,313.31288447204963,3.6753000003955094,3.545499999745516,9.654000001319218
510001,16,IIIIZ,0100,23,IIIIZ,981,50,True,False,IIIII,IIIIZ,50,True,False,IIIII,IIIIZ,981,50,True,False,IIIII,IIIIZ,981,50,True,False,IIIII,0,0,0,0,False,False,False,same_as_baseline,False,False,False,False,False,308.6864931677019,4.088400000910042,3.560200000720215,9.638699999413802
510001,17,IIIXI,0110,23,IIIXI,1000,50,True,False,IIIII,IIIXI,50,True,False,IIIII,IIIXI,1000,50,True,False,IIIII,IIIXI,1000,50,True,False,IIIII,0,0,0,0,False,False,False,same_as_baseline,False,False,False,False,False,310.88382360248454,4.530600001089624,3.7737000002380228,10.590099998808
510001,18,ZIIII,1010,23,ZIIII,955,50,True,False,IIIII,ZIIII,50,True,False,IIIII,ZIIII,955,50,True,False,IIIII,ZIIII,955,50,True,False,IIIII,0,0,0,0,False,False,False,same_as_baseline,False,False,False,False,False,304.7552931677018,4.144199998336262,3.9348999998765066,10.381699999925331
510001,19,IZIII,0101,23,IZIII,1000,50,True,False,IIIII,IZIII,50,True,False,IIIII,IZIII,1000,50,True,False,IIIII,IZIII,1000,50,True,False,IIIII,0,0,0,0,False,False,False,same_as_baseline,False,False,False,False,False,311.9093540372671,4.025299998829723,3.601200000048266,9.575099998983205
510001,20,IIZII,0010,23,IIZII,984,50,True,False,IIIII,IIZII,50,True,False,IIIII,IIZII,984,50,True,False,IIIII,IIZII,984,50,True,False,IIIII,0,0,0,0,False,False,False,same_as_baseline,False,False,False,False,False,310.1804149068323,4.116100000828737,3.6825999995926395,10.211299999355106
510001,21,XIIII,0001,23,XIIII,1000,50,True,False,IIIII,XIIII,50,True,False,IIIII,XIIII,1000,50,True,False,IIIII,XIIII,1000,50,True,False,IIIII,0,0,0,0,False,False,False,same_as_baseline,False,False,False,False,False,295.88544099378885,3.8860999993630685,3.9551999998366227,9.804200000871788
510001,22,IIIIX,0011,23,IIIIX,986,50,True,False,IIIII,IIIIX,50,True,False,IIIII,IIIIX,986,50,True,False,IIIII,IIIIX,986,50,True,False,IIIII,0,0,0,0,False,False,False,same_as_baseline,False,False,False,False,False,309.2107627329192,8.267199998954311,4.1049999999813735,15.712999998868327
510001,23,IXIII,1000,23,IXIII,1000,50,True,False,IIIII,IXIII,50,True,False,IIIII,IXIII,1000,50,True,False,IIIII,IXIII,1000,50,True,False,IIIII,0,0,0,0,False,False,False,same_as_baseline,False,False,False,False,False,310.7556322981367,5.231499999354128,3.932800000256975,11.827599999378435
510001,24,IIIZI,1001,23,IZXII,1000,220,False,True,IZXZI,IIIZI,50,True,False,IIIII,IIIZI,955,50,True,False,IIIII,IIIZI,955,50,True,False,IIIII,170,170,1,1,True,True,False,accept_guarded_override,False,False,True,True,False,287.5776583850932,4.152800000156276,4.209300001093652,10.489800000868854
510001,25,IIIIZ,0100,23,IIIIZ,1000,50,True,False,IIIII,IIIIZ,50,True,False,IIIII,IIIIZ,1000,50,True,False,IIIII,IIIIZ,1000,50,True,False,IIIII,0,0,0,0,False,False,False,same_as_baseline,False,False,False,False,False,312.5503105590062,4.559800001516123,3.763299999263836,10.362000000895932
510001,26,IIIIX,0011,23,IIIIX,976,50,True,False,IIIII,IIIIX,50,True,False,IIIII,IIIIX,976,50,True,False,IIIII,IIIIX,976,50,True,False,IIIII,0,0,0,0,False,False,False,same_as_baseline,False,False,False,False,False,306.4957366459628,4.486199999519158,3.681199999846285,10.404000000562519
510001,27,IIIXI,0110,23,IIIXI,994,50,True,False,IIIII,IIIXI,50,True,False,IIIII,IIIXI,994,50,True,False,IIIII,IIIXI,994,50,True,False,IIIII,0,0,0,0,False,False,False,same_as_baseline,False,False,False,False,False,309.94704099378885,3.809499999988475,3.7767999983771006,9.521599999061436
510001,28,IIYII,1110,23,IIYII,994,50,True,False,IIIII,IIYII,50,True,False,IIIII,IIYII,994,50,True,False,IIIII,IIYII,994,50,True,False,IIIII,0,0,0,0,False,False,False,same_as_baseline,False,False,False,False,False,310.58799751552795,4.12039999901026,3.6546000010275748,9.778899999218993
510001,29,IIIIY,0111,23,IIIIY,1000,50,True,False,IIIII,IIIIY,50,True,False,IIIII,IIIIY,1000,50,True,False,IIIII,IIIIY,1000,50,True,False,IIIII,0,0,0,0,False,False,False,same_as_baseline,False,False,False,False,False,310.49924968944106,3.880399999616202,3.9409000000887318,9.855600001174025
510001,30,IZIII,0101,23,IZIII,994,50,True,False,IIIII,IZIII,50,True,False,IIIII,IZIII,994,50,True,False,IIIII,IZIII,994,50,True,False,IIIII,0,0,0,0,False,False,False,same_as_baseline,False,False,False,False,False,312.89544099378884,4.037800001242431,3.542800001014257,9.583800001564668
510001,31,IIIIZ,0100,23,IIIIZ,1000,50,True,False,IIIII,IIIIZ,50,True,False,IIIII,IIIIZ,1000,50,True,False,IIIII,IIIIZ,1000,50,True,False,IIIII,0,0,0,0,False,False,False,same_as_baseline,False,False,False,False,False,313.06307577639757,4.298099998777616,3.574400001525646,9.987900000851369
510001,32,ZIIII,1010,23,ZIIII,961,50,True,False,IIIII,ZIIII,50,True,False,IIIII,ZIIII,961,50,True,False,IIIII,ZIIII,961,50,True,False,IIIII,0,0,0,0,False,False,False,same_as_baseline,False,False,False,False,False,306.5894149068323,3.8552999994863058,3.599499999836553,9.458599999561557
510001,33,XIIII,0001,23,XIIII,963,50,True,False,IIIII,XIIII,50,True,False,IIIII,XIIII,963,50,True,False,IIIII,XIIII,963,50,True,False,IIIII,0,0,0,0,False,False,False,same_as_baseline,False,False,False,False,False,304.46604099378885,4.650199998650351,3.558399999747053,10.159800000110408
510001,34,IIIIZ,0100,23,IIIIZ,1000,50,True,False,IIIII,IIIIZ,50,True,False,IIIII,IIIIZ,1000,50,True,False,IIIII,IIIIZ,1000,50,True,False,IIIII,0,0,0,0,False,False,False,same_as_baseline,False,False,False,False,False,311.9093540372671,3.925500001059845,4.17840000045544,10.243199998512864
510001,35,IXIII,1000,23,IXIII,980,50,True,False,IIIII,IXIII,50,True,False,IIIII,IXIII,980,50,True,False,IIIII,IXIII,980,50,True,False,IIIII,0,0,0,0,False,False,False,same_as_baseline,False,False,False,False,False,309.9404670807453,3.9641999992454657,3.588200001104269,9.48679999964952
510001,36,IZIII,0101,23,IZIII,996,50,True,False,IIIII,IZIII,50,True,False,IIIII,IZIII,996,50,True,False,IIIII,IZIII,996,50,True,False,IIIII,0,0,0,0,False,False,False,same_as_baseline,False,False,False,False,False,310.7720670807453,4.064000000653323,5.7291000011900906,13.181599999370519
510001,37,IYIII,1101,23,IYIII,1000,50,True,False,IIIII,IYIII,50,True,False,IIIII,IYIII,1000,50,True,False,IIIII,IYIII,1000,50,True,False,IIIII,0,0,0,0,False,False,False,same_as_baseline,False,False,False,False,False,312.80669316770195,5.122500000652508,7.387499999822467,16.16459999968356
510001,38,XIIII,0001,23,XIIII,1000,50,True,False,IIIII,XIIII,50,True,False,IIIII,XIIII,1000,50,True,False,IIIII,XIIII,1000,50,True,False,IIIII,0,0,0,0,False,False,False,same_as_baseline,False,False,False,False,False,310.3710583850932,10.497399998712353,7.307899999432266,23.10600000055274
510001,39,XIIII,0001,23,XIIII,1000,50,True,False,IIIII,XIIII,50,True,False,IIIII,XIIII,1000,50,True,False,IIIII,XIIII,1000,50,True,False,IIIII,0,0,0,0,False,False,False,same_as_baseline,False,False,False,False,False,310.7556322981367,11.618099999395781,6.325099999230588,23.897999999462627
510002,0,ZIIII,1010,23,ZIIII,957,50,True,False,IIIII,ZIIII,50,True,False,IIIII,ZIIII,957,50,True,False,IIIII,ZIIII,957,50,True,False,IIIII,0,0,0,0,False,False,False,same_as_baseline,False,False,False,False,False,304.9393627329192,5.919000001085806,4.729199999928824,14.205800000127056
510002,1,IXIII,1000,23,IXIII,1000,50,True,False,IIIII,IXIII,50,True,False,IIIII,IXIII,1000,50,True,False,IIIII,IXIII,1000,50,True,False,IIIII,0,0,0,0,False,False,False,same_as_baseline,False,False,False,False,False,310.49924968944106,5.619800000204123,4.054600000017672,13.886000000638887
510002,2,IIIIX,0011,23,IIIIX,1000,50,True,False,IIIII,IIIIX,50,True,False,IIIII,IIIIX,1000,50,True,False,IIIII,IIIIX,1000,50,True,False,IIIII,0,0,0,0,False,False,False,same_as_baseline,False,False,False,False,False,309.9864844720497,4.525700000158395,6.378600000971346,13.858500000424101
510002,3,YIIII,1011,23,YIIII,1000,50,True,False,IIIII,YIIII,50,True,False,IIIII,YIIII,1000,50,True,False,IIIII,YIIII,1000,50,True,False,IIIII,0,0,0,0,False,False,False,same_as_baseline,False,False,False,False,False,310.7556322981367,7.344100000409526,4.033500001241919,14.43199999994249
510002,4,IIXII,1100,23,IIXII,963,50,True,False,IIIII,IIXII,50,True,False,IIIII,IIXII,963,50,True,False,IIIII,IIXII,963,50,True,False,IIIII,0,0,0,0,False,False,False,same_as_baseline,False,False,False,False,False,306.13252795031053,4.580300001180149,6.877699999677134,15.728500000477652
510002,5,IIIIY,0111,23,IIIIY,989,50,True,False,IIIII,IIIIY,50,True,False,IIIII,IIIIY,989,50,True,False,IIIII,IIIIY,989,50,True,False,IIIII,0,0,0,0,False,False,False,same_as_baseline,False,False,False,False,False,310.0637279503105,7.891600000220933,7.397600000331295,20.76149999993504
510002,6,XIIII,0001,23,XIIII,1000,50,True,False,IIIII,XIIII,50,True,False,IIIII,XIIII,1000,50,True,False,IIIII,XIIII,1000,50,True,False,IIIII,0,0,0,0,False,False,False,same_as_baseline,False,False,False,False,False,294.60352795031065,8.232700000007753,4.0791999999783,19.079300000157673
510002,7,IIIIZ,0100,23,IIIIZ,1000,50,True,False,IIIII,IIIIZ,50,True,False,IIIII,IIIIZ,1000,50,True,False,IIIII,IIIIZ,1000,50,True,False,IIIII,0,0,0,0,False,False,False,same_as_baseline,False,False,False,False,False,310.7556322981367,4.221400000460562,6.3527000002068235,13.283500000397908
510002,8,ZIIII,1010,23,ZIIII,931,50,True,False,IIIII,ZIIII,50,True,False,IIIII,ZIIII,931,50,True,False,IIIII,ZIIII,931,50,True,False,IIIII,0,0,0,0,False,False,False,same_as_baseline,False,False,False,False,False,299.34167577639755,5.226600000241888,3.945499998735613,11.66430000012042
510002,9,IIIXI,0110,23,IIIXI,994,50,True,False,IIIII,IIIXI,50,True,False,IIIII,IIIXI,994,50,True,False,IIIII,IIIXI,994,50,True,False,IIIII,0,0,0,0,False,False,False,same_as_baseline,False,False,False,False,False,309.1778931677019,5.826599999636528,4.270199999155011,13.146999999662512
510002,10,IIZII,0010,23,IIZII,1000,50,True,False,IIIII,IIZII,50,True,False,IIIII,IIZII,1000,50,True,False,IIIII,IIZII,1000,50,True,False,IIIII,0,0,0,0,False,False,False,same_as_baseline,False,False,False,False,False,310.88382360248454,14.666099999885773,7.4165999994875165,30.907700000170735
510002,11,IYIII,1101,23,IYIII,981,50,True,False,IIIII,IYIII,50,True,False,IIIII,IYIII,981,50,True,False,IIIII,IYIII,981,50,True,False,IIIII,0,0,0,0,False,False,False,same_as_baseline,False,False,False,False,False,313.1731888198758,4.317200000514276,4.627699998309254,11.798400000770926
510002,12,IIIIX,0011,23,IIIIX,1000,50,True,False,IIIII,IIIIX,50,True,False,IIIII,IIIIX,1000,50,True,False,IIIII,IIIIX,1000,50,True,False,IIIII,0,0,0,0,False,False,False,same_as_baseline,False,False,False,False,False,311.14020621118016,4.224899999826448,4.166099999565631,10.69659999848227
510002,13,IXIII,1000,23,IXIII,1000,50,True,False,IIIII,IXIII,50,True,False,IIIII,IXIII,1000,50,True,False,IIIII,IXIII,1000,50,True,False,IIIII,0,0,0,0,False,False,False,same_as_baseline,False,False,False,False,False,316.7806236024845,7.431399999404675,4.286299999876064,14.100299998972332
510002,14,IIIYI,1111,23,IIIYI,944,50,True,False,IIIII,IIIYI,50,True,False,IIIII,IIIYI,944,50,True,False,IIIII,IIIYI,944,50,True,False,IIIII,0,0,0,0,False,False,False,same_as_baseline,False,False,False,False,False,302.0123279503106,6.624899999223999,3.8180999999894993,13.489400000253227
510002,15,YIIII,1011,23,YIIII,985,50,True,False,IIIII,YIIII,50,True,False,IIIII,YIIII,985,50,True,False,IIIII,YIIII,985,50,True,False,IIIII,0,0,0,0,False,False,False,same_as_baseline,False,False,False,False,False,310.59292795031047,5.001899999115267,4.503500000282656,14.1392999994423
510002,16,IIYII,1110,23,IIYII,999,50,True,False,IIIII,IIYII,50,True,False,IIIII,IIYII,999,50,True,False,IIIII,IIYII,999,50,True,False,IIIII,0,0,0,0,False,False,False,same_as_baseline,False,False,False,False,False,310.21492795031054,4.420600000230479,5.672799999956624,12.36600000083854
510002,17,IXIII,1000,23,IXIII,957,50,True,False,IIIII,IXIII,50,True,False,IIIII,IXIII,957,50,True,False,IIIII,IXIII,957,50,True,False,IIIII,0,0,0,0,False,False,False,same_as_baseline,False,False,False,False,False,308.14414534161483,5.047900000135996,5.459199999677367,13.449599999148631
510002,18,IIIIX,0011,23,IYYII,1000,220,False,True,IYYIX,IIIIX,50,True,False,IIIII,IIIIX,944,50,True,False,IIIII,IIIIX,944,50,True,False,IIIII,170,170,1,1,True,True,False,accept_guarded_override,False,False,True,True,False,285.86022360248455,8.436100000835722,3.9995999995880993,15.249300000505173
510002,19,IIXII,1100,23,IIXII,1000,50,True,False,IIIII,IIXII,50,True,False,IIIII,IIXII,1000,50,True,False,IIIII,IIXII,1000,50,True,False,IIIII,0,0,0,0,False,False,False,same_as_baseline,False,False,False,False,False,316.2678583850932,8.004799999980605,4.702300000644755,15.631700000085402
510002,20,IZIII,0101,23,IZIII,1000,50,True,False,IIIII,IZIII,50,True,False,IIIII,IZIII,1000,50,True,False,IIIII,IZIII,1000,50,True,False,IIIII,0,0,0,0,False,False,False,same_as_baseline,False,False,False,False,False,311.14020621118016,8.24549999924784,3.8194999997358536,14.871600000333274
510002,21,IIIXI,0110,23,IIIXI,1000,50,True,False,IIIII,IIIXI,50,True,False,IIIII,IIIXI,1000,50,True,False,IIIII,IIIXI,1000,50,True,False,IIIII,0,0,0,0,False,False,False,same_as_baseline,False,False,False,False,False,312.16573664596274,4.599899999448098,3.976699999839184,12.90789999984554
510002,22,IIIYI,1111,23,XIYII,1000,220,False,True,XIYYI,IIIYI,50,True,False,IIIII,IIIYI,969,50,True,False,IIIII,IIIYI,969,50,True,False,IIIII,170,170,1,1,True,True,False,accept_guarded_override,False,False,True,True,False,289.76348447204975,4.150000000663567,5.425400000603986,11.882599999808008
510002,23,IXIII,1000,23,IXIII,1000,50,True,False,IIIII,IXIII,50,True,False,IIIII,IXIII,1000,50,True,False,IIIII,IXIII,1000,50,True,False,IIIII,0,0,0,0,False,False,False,same_as_baseline,False,False,False,False,False,310.49924968944106,4.382600000099046,3.9723999998386716,10.484599999472266
510002,24,IIIIZ,0100,23,IIIIZ,1000,50,True,False,IIIII,IIIIZ,50,True,False,IIIII,IIIIZ,1000,50,True,False,IIIII,IIIIZ,1000,50,True,False,IIIII,0,0,0,0,False,False,False,same_as_baseline,False,False,False,False,False,294.60352795031065,8.125700000164215,5.7671000013215235,16.6148999996949
510002,25,IIIIY,0111,23,IIIIY,954,50,True,False,IIIII,IIIIY,50,True,False,IIIII,IIIIY,954,50,True,False,IIIII,IIIIY,954,50,True,False,IIIII,0,0,0,0,False,False,False,same_as_baseline,False,False,False,False,False,304.7273540372671,8.668700000271201,3.77430000116874,15.63249999890104
510002,26,IIIZI,1001,23,IIIZI,1000,50,True,False,IIIII,IIIZI,50,True,False,IIIII,IIIZI,1000,50,True,False,IIIII,IIIZI,1000,50,True,False,IIIII,0,0,0,0,False,False,False,same_as_baseline,False,False,False,False,False,312.16573664596274,6.967200000872253,4.066899999088491,13.700199999220786
510002,27,IIXII,1100,23,IIXII,979,50,True,False,IIIII,IIXII,50,True,False,IIIII,IIXII,979,50,True,False,IIIII,IIXII,979,50,True,False,IIIII,0,0,0,0,False,False,False,same_as_baseline,False,False,False,False,False,306.9641279503106,4.26789999983157,4.096500000741798,13.679199999387492
510002,28,IIIXI,0110,23,IIIXI,975,50,True,False,IIIII,IIIXI,50,True,False,IIIII,IIIXI,975,50,True,False,IIIII,IIIXI,975,50,True,False,IIIII,0,0,0,0,False,False,False,same_as_baseline,False,False,False,False,False,310.5699192546583,4.163499999776832,4.808300000149757,11.668399998598034
510002,29,IIIIX,0011,23,IYYII,1000,220,False,True,IYYIX,IIIIX,50,True,False,IIIII,IIIIX,997,50,True,False,IIIII,IIIIX,997,50,True,False,IIIII,170,170,1,1,True,True,False,accept_guarded_override,False,False,True,True,False,294.1351366459628,5.289999999149586,6.175099999381928,14.803899999606074
510002,30,IIIIX,0011,23,IIIIX,1000,50,True,False,IIIII,IIIIX,50,True,False,IIIII,IIIIX,1000,50,True,False,IIIII,IIIIX,1000,50,True,False,IIIII,0,0,0,0,False,False,False,same_as_baseline,False,False,False,False,False,314.3449888198759,7.125800000721938,4.723800000647316,14.57029999983206
510002,31,IIXII,1100,23,IIXII,941,50,True,False,IIIII,IIXII,50,True,False,IIIII,IIXII,941,50,True,False,IIIII,IIXII,941,50,True,False,IIIII,0,0,0,0,False,False,False,same_as_baseline,False,False,False,False,False,301.9285105590062,8.058299999902374,3.978400000050897,14.844899998934125
510002,32,IIIIY,0111,23,IIIIY,962,50,True,False,IIIII,IIIIY,50,True,False,IIIII,IIIIY,962,50,True,False,IIIII,IIIIY,962,50,True,False,IIIII,0,0,0,0,False,False,False,same_as_baseline,False,False,False,False,False,305.3354409937889,7.010600000285194,3.8679000008414732,13.514000000213855
510002,33,IZIII,0101,23,IZIII,972,50,True,False,IIIII,IZIII,50,True,False,IIIII,IZIII,972,50,True,False,IIIII,IZIII,972,50,True,False,IIIII,0,0,0,0,False,False,False,same_as_baseline,False,False,False,False,False,309.3323801242236,4.010700000435463,4.5654000005015405,10.664400000678143
510002,34,IIZII,0010,23,IIZII,980,50,True,False,IIIII,IIZII,50,True,False,IIIII,IIZII,980,50,True,False,IIIII,IIZII,980,50,True,False,IIIII,0,0,0,0,False,False,False,same_as_baseline,False,False,False,False,False,307.6330236024844,4.286300001695054,3.813700001046527,10.237400001642527
510002,35,IIIZI,1001,23,IIIZI,952,50,True,False,IIIII,IIIZI,50,True,False,IIIII,IIIZI,952,50,True,False,IIIII,IIIZI,952,50,True,False,IIIII,0,0,0,0,False,False,False,same_as_baseline,False,False,False,False,False,306.4661540372671,6.011100000250735,5.6316999998671236,14.26270000047225
510002,36,IIIIY,0111,23,IIIIY,1000,50,True,False,IIIII,IIIIY,50,True,False,IIIII,IIIIY,1000,50,True,False,IIIII,IIIIY,1000,50,True,False,IIIII,0,0,0,0,False,False,False,same_as_baseline,False,False,False,False,False,312.6785018633541,8.09079999999085,3.8270000004558824,14.51219999944442
510002,37,YIIII,1011,23,YIIII,986,50,True,False,IIIII,YIIII,50,True,False,IIIII,YIIII,986,50,True,False,IIIII,YIIII,986,50,True,False,IIIII,0,0,0,0,False,False,False,same_as_baseline,False,False,False,False,False,308.8261888198758,4.351600000518374,5.702599999494851,13.094899999487097
510002,38,IIYII,1110,23,IIYII,958,50,True,False,IIIII,IIYII,50,True,False,IIIII,IIYII,958,50,True,False,IIIII,IIYII,958,50,True,False,IIIII,0,0,0,0,False,False,False,same_as_baseline,False,False,False,False,False,303.4290062111801,4.892900000413647,4.069099999469472,11.576700000659912
510002,39,IIIZI,1001,23,IIIZI,940,50,True,False,IIIII,IIIZI,50,True,False,IIIII,IIIZI,940,50,True,False,IIIII,IIIZI,940,50,True,False,IIIII,0,0,0,0,False,False,False,same_as_baseline,False,False,False,False,False,301.2596149068323,4.615200001353514,3.833900000245194,10.647299999618554
510003,0,IIIIZ,0100,23,IIIIZ,1000,50,True,False,IIIII,IIIIZ,50,True,False,IIIII,IIIIZ,1000,50,True,False,IIIII,IIIIZ,1000,50,True,False,IIIII,0,0,0,0,False,False,False,same_as_baseline,False,False,False,False,False,314.216797515528,6.598500000109198,4.305300000851275,13.470600000800914
510003,1,IIIIX,0011,23,IIIIX,977,50,True,False,IIIII,IIIIX,50,True,False,IIIII,IIIIX,977,50,True,False,IIIII,IIIIX,977,50,True,False,IIIII,0,0,0,0,False,False,False,same_as_baseline,False,False,False,False,False,308.57473664596273,4.867300000114483,6.253800000195042,15.180899999904796
510003,2,YIIII,1011,23,YIIII,942,50,True,False,IIIII,YIIII,50,True,False,IIIII,YIIII,942,50,True,False,IIIII,YIIII,942,50,True,False,IIIII,0,0,0,0,False,False,False,same_as_baseline,False,False,False,False,False,301.05911055900617,6.883399999424,3.836599998976453,14.06929999939166
510003,3,IIIIX,0011,23,IIIIX,952,50,True,False,IIIII,IIIIX,50,True,False,IIIII,IIIIX,952,50,True,False,IIIII,IIIIX,952,50,True,False,IIIII,0,0,0,0,False,False,False,same_as_baseline,False,False,False,False,False,304.4150931677018,4.264200000761775,4.175000000032014,10.618199999953504
